 TimeStamp microcontroller.outputport_fsr.0 microcontroller.outputport_fsr.1 microcontroller.outputport_fsr.2 microcontroller.outputport_fsr.3 microcontroller.outputport_fsr.4 microcontroller.outputport_fsr.5 microcontroller.outputport_mems.0 microcontroller.outputport_mems.1 microcontroller.outputport_mems.2 microcontroller.outputport_mems.3 microcontroller.outputport_mems.4 microcontroller.outputport_mems.5 microcontroller.outputport_mems.6 microcontroller.outputport_mems.7 microcontroller.outputport_wrench.0 microcontroller.outputport_wrench.1 microcontroller.outputport_wrench.2 microcontroller.outputport_wrench.3 microcontroller.outputport_wrench.4 microcontroller.outputport_wrench.5
 22.5135  1967 1967 1776 1974 1974 1974  22.6 29.5117 -210 -1050 -70 -22.326 26.779 1010.89  59.4001 171.473 66.468 10.2884 1.24206e-15 -8.63445 
 22.6133  1967 1967 1823 1975 1974 1973  22.7 29.5352 -210 -1050 -70 -22.326 26.718 1010.89  45.3156 128.34 49.851 7.7163 -0.0459279 -6.47584 
 22.7135  1967 1967 1869 1975 1974 1973  22.8 29.5508 -210 -1050 -70 -22.326 26.718 1010.89  31.231 87.6812 33.5876 5.27678 -0.0459279 -4.36315 
 22.7137  1967 1967 1869 1975 1974 1973  22.8 29.5508 -210 -1050 -70 -22.326 26.718 1010.89  31.231 87.6812 33.5876 5.27678 -0.0459279 -4.36315 
 22.8133  1967 1967 1913 1975 1974 1973  22.9 29.5625 -280 -1050 -70 -22.326 26.718 1010.83  17.7588 48.7904 18.0312 2.94333 -0.0459279 -2.34232 
 22.9133  1967 1967 1953 1974 1975 1973  23 29.4727 -280 -1050 -70 -22.326 26.718 1010.83  5.20517 15.026 3.88909 0.901561 8.32667e-17 -0.505207 
 23.0134  1967 1967 1967 1975 1974 1973  23.1 29.543 -280 -1050 -70 -22.326 26.657 1010.77  1.22474 1.06066 -1.06066 0.0795495 -0.0459279 0.137784 
 23.1134  1967 1967 1970 1975 1974 1974  23.2 29.5352 -210 -1050 -70 -22.326 26.596 1010.77  -0.306186 -0.883883 -2.47487 -0.053033 -2.08167e-17 0.321496 
 23.2134  1967 1967 1970 1976 1974 1974  23.3 29.5703 -210 -1050 -70 -22.387 26.596 1010.71  -0.612372 -1.76777 -2.82843 -0.106066 -2.08167e-17 0.367423 
 23.3134  1967 1966 1968 1976 1974 1975  23.4 29.4961 -210 -1050 -70 -22.387 26.596 1010.71  -1.53093 0.53033 -2.12132 3.81639e-17 0.0918559 0.275568 
 23.4133  1967 1966 1968 1976 1974 1976  23.5 29.5469 -70 -1190 -70 -22.509 26.535 1010.77  -2.1433 1.23744 -2.47487 0.0265165 0.137784 0.321496 
 23.5133  1967 1966 1969 1976 1974 1975  23.6 29.5352 -70 -1190 -70 -22.387 26.535 1010.71  -1.83712 -0.353553 -2.47487 -0.053033 0.0918559 0.321496 
 23.6134  1966 1967 1967 1976 1974 1976  23.7 29.5273 -210 -1120 -70 -22.326 26.596 1010.71  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 23.7133  1967 1967 1967 1975 1974 1976  23.8 29.5703 -280 -1050 -70 -22.326 26.718 1010.77  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 23.8134  1967 1967 1967 1976 1974 1977  23.9 29.5156 -280 -1050 -70 -22.265 26.718 1010.77  -1.53093 3.0052 -2.82843 0.132583 0.137784 0.367423 
 23.9135  1966 1966 1967 1976 1974 1977  24 29.5 -350 -910 -70 -22.204 26.779 1010.77  -3.36805 2.65165 -2.12132 0.0795495 0.22964 0.275568 
 24.0134  1966 1966 1968 1975 1974 1977  24.1 29.543 -350 -980 -70 -22.204 26.779 1010.77  -3.36805 2.65165 -2.12132 0.0795495 0.22964 0.275568 
 24.1134  1966 1966 1968 1975 1974 1978  24.2 29.5195 -280 -980 -70 -22.204 26.779 1010.77  -3.98042 3.35876 -2.47487 0.106066 0.275568 0.321496 
 24.2134  1966 1967 1968 1975 1973 1978  24.3 29.5391 -210 -1050 -70 -22.265 26.779 1010.77  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 24.3135  1966 1966 1968 1975 1973 1977  24.4 29.5586 -280 -1050 -70 -22.265 26.779 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.3137  1966 1966 1968 1975 1973 1977  24.4 29.5586 -280 -1050 -70 -22.265 26.779 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.4135  1966 1966 1968 1975 1974 1976  24.5 29.543 -280 -1050 -70 -22.265 26.718 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.5135  1966 1966 1968 1975 1973 1977  24.6 29.4805 -280 -1050 -70 -22.326 26.718 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.6134  1966 1966 1968 1975 1973 1977  24.7 29.5469 -280 -1050 -70 -22.326 26.718 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.6135  1966 1966 1968 1975 1973 1977  24.7 29.5469 -280 -1050 -70 -22.326 26.718 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.7135  1966 1966 1968 1975 1973 1977  24.8 29.4961 -210 -1050 -70 -22.387 26.718 1010.77  -2.75568 1.94454 -1.76777 0.053033 0.183712 0.22964 
 24.8135  1967 1966 1968 1974 1974 1975  24.9 29.5547 -210 -1050 -70 -22.387 26.718 1010.77  -0.918559 2.2981 -1.41421 0.106066 0.0918559 0.183712 
 24.8136  1967 1966 1968 1974 1974 1975  24.9 29.5547 -210 -1050 -70 -22.387 26.718 1010.77  -0.918559 2.2981 -1.41421 0.106066 0.0918559 0.183712 
 24.9135  1966 1966 1968 1975 1974 1977  25 29.5039 -210 -1050 -70 -22.387 26.718 1010.83  -3.36805 2.65165 -2.12132 0.0795495 0.22964 0.275568 
 25.0134  1967 1966 1968 1975 1974 1977  25.1 29.5117 -210 -1050 -70 -22.387 26.718 1010.83  -3.36805 2.65165 -2.12132 0.0795495 0.22964 0.275568 
 25.0135  1967 1966 1968 1975 1974 1977  25.1 29.5117 -210 -1050 -70 -22.387 26.718 1010.83  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 25.0135  1967 1966 1968 1975 1974 1977  25.1 29.5117 -210 -1050 -70 -22.387 26.718 1010.83  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 25.1134  1967 1966 1968 1975 1974 1977  25.2 29.5 -210 -1050 -70 -22.387 26.657 1010.83  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 25.2134  1967 1966 1968 1974 1975 1975  25.3 29.543 -280 -1050 -70 -22.387 26.657 1010.83  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 25.2134  1967 1966 1968 1974 1975 1975  25.3 29.543 -280 -1050 -70 -22.387 26.657 1010.83  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 25.2135  1967 1966 1968 1974 1975 1975  25.3 29.543 -280 -1050 -70 -22.387 26.657 1010.83  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 25.3135  1967 1966 1968 1975 1975 1974  25.4 29.4844 -210 -1050 -70 -22.448 26.657 1010.83  -1.22474 1.41421 -1.76777 0.053033 0.0918559 0.22964 
 25.3138  1967 1966 1968 1975 1975 1974  25.4 29.4844 -210 -1050 -70 -22.448 26.657 1010.83  -1.22474 1.41421 -1.76777 0.053033 0.0918559 0.22964 
 25.4134  1967 1966 1968 1975 1975 1975  25.5 29.4883 -210 -1050 -70 -22.448 26.657 1010.77  -1.22474 1.41421 -1.76777 0.053033 0.0918559 0.22964 
 25.4135  1967 1966 1968 1975 1975 1975  25.5 29.4883 -210 -1050 -70 -22.448 26.657 1010.77  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 25.4135  1967 1966 1968 1975 1975 1975  25.5 29.4883 -210 -1050 -70 -22.448 26.657 1010.77  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 25.5135  1967 1966 1968 1975 1975 1975  25.6 29.5664 -210 -1050 -70 -22.448 26.657 1010.83  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 25.5137  1967 1966 1968 1975 1975 1975  25.6 29.5664 -210 -1050 -70 -22.448 26.657 1010.83  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 25.6134  1967 1966 1968 1976 1975 1973  25.7 29.5195 -210 -1050 -70 -22.448 26.657 1010.83  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 25.6135  1967 1966 1968 1976 1975 1973  25.7 29.5195 -210 -1050 -70 -22.448 26.657 1010.83  -0.918559 -0.176777 -1.76777 -0.0265165 0.0459279 0.22964 
 25.6135  1967 1966 1968 1976 1975 1973  25.7 29.5195 -210 -1050 -70 -22.448 26.657 1010.83  -0.918559 -0.176777 -1.76777 -0.0265165 0.0459279 0.22964 
 25.7135  1967 1966 1968 1976 1975 1975  25.8 29.4844 -210 -1050 -70 -22.448 26.657 1010.77  -2.1433 1.23744 -2.47487 0.0265165 0.137784 0.321496 
 25.8136  1967 1966 1968 1977 1975 1976  25.9 29.5469 -210 -1050 -70 -22.448 26.718 1010.83  -3.06186 1.06066 -3.18198 5.55112e-17 0.183712 0.413351 
 25.8138  1967 1966 1968 1977 1975 1976  25.9 29.5469 -210 -1050 -70 -22.448 26.718 1010.83  -3.06186 1.06066 -3.18198 5.55112e-17 0.183712 0.413351 
 25.9136  1967 1966 1968 1977 1974 1975  26 29.5156 -280 -1050 -70 -22.448 26.657 1010.83  -1.83712 -0.353553 -2.47487 -0.053033 0.0918559 0.321496 
 25.9138  1967 1966 1968 1977 1974 1975  26 29.5156 -280 -1050 -70 -22.448 26.657 1010.83  -1.83712 -0.353553 -2.47487 -0.053033 0.0918559 0.321496 
 26.0136  1967 1967 1968 1977 1974 1975  26.1 29.5234 -210 -1050 -70 -22.448 26.657 1010.77  -0.918559 -0.176777 -2.82843 -0.0265165 0.0459279 0.367423 
 26.1135  1967 1967 1968 1977 1974 1974  26.2 29.5117 -210 -1050 -70 -22.448 26.657 1010.77  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 26.2136  1967 1967 1968 1978 1974 1975  26.3 29.5352 -210 -1050 -70 -22.448 26.657 1010.77  -1.22474 -1.06066 -3.18198 -0.0795495 0.0459279 0.413351 
 26.3135  1967 1967 1968 1978 1974 1975  26.4 29.5117 -210 -1050 -70 -22.387 26.657 1010.71  -1.22474 -1.06066 -3.18198 -0.0795495 0.0459279 0.413351 
 26.4134  1967 1967 1968 1978 1974 1975  26.5 29.4883 -280 -1050 -70 -22.387 26.657 1010.71  -1.22474 -1.06066 -3.18198 -0.0795495 0.0459279 0.413351 
 26.5135  1967 1967 1968 1978 1974 1974  26.6 29.5273 -280 -1050 -70 -22.326 26.596 1010.65  -0.612372 -1.76777 -2.82843 -0.106066 6.93889e-18 0.367423 
 26.5137  1967 1967 1968 1978 1974 1974  26.6 29.5273 -280 -1050 -70 -22.326 26.596 1010.65  -0.612372 -1.76777 -2.82843 -0.106066 6.93889e-18 0.367423 
 26.6135  1967 1967 1968 1976 1974 1975  26.7 29.5547 -210 -1050 -70 -22.387 26.596 1010.65  -0.612372 0.707107 -2.47487 0.0265165 0.0459279 0.321496 
 26.7135  1967 1967 1968 1977 1974 1974  26.8 29.5 -280 -1050 -70 -22.387 26.596 1010.59  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 26.8136  1967 1967 1968 1977 1975 1973  26.9 29.5195 -210 -1050 -70 -22.387 26.596 1010.53  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 26.9135  1967 1967 1968 1977 1975 1973  27 29.5078 -280 -1050 -70 -22.387 26.596 1010.53  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 27.0135  1967 1966 1967 1978 1974 1975  27.1 29.5234 -210 -1050 -70 -22.387 26.596 1010.47  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 27.0138  1967 1966 1967 1978 1974 1975  27.1 29.5234 -210 -1050 -70 -22.387 26.596 1010.47  -1.83712 -0.353553 -2.47487 -0.053033 0.0918559 0.321496 
 27.0219  1967 1966 1967 1978 1974 1975  27.1 29.5234 -210 -1050 -70 -22.387 26.596 1010.47  -1.83712 -0.353553 -2.47487 -0.053033 0.0918559 0.321496 
 27.1136  1967 1966 1967 1977 1974 1974  27.2 29.5117 -210 -1050 -70 -22.387 26.657 1010.47  -0.918559 -0.176777 -1.76777 -0.0265165 0.0459279 0.22964 
 27.1138  1967 1966 1967 1977 1974 1974  27.2 29.5117 -210 -1050 -70 -22.387 26.657 1010.47  -0.918559 -0.176777 -1.76777 -0.0265165 0.0459279 0.22964 
 27.2136  1967 1966 1968 1977 1974 1974  27.3 29.5078 -280 -1050 -70 -22.387 26.657 1010.47  -1.22474 -1.06066 -2.12132 -0.0795495 0.0459279 0.275568 
 27.2137  1967 1966 1968 1977 1974 1974  27.3 29.5078 -280 -1050 -70 -22.387 26.657 1010.47  -1.22474 -1.06066 -2.12132 -0.0795495 0.0459279 0.275568 
 27.3134  1967 1966 1968 1977 1974 1974  27.4 29.4492 -280 -1050 -70 -22.387 26.657 1010.47  -1.22474 -1.06066 -2.12132 -0.0795495 0.0459279 0.275568 
 27.4136  1967 1965 1968 1977 1974 1975  27.5 29.5039 -210 -1050 -70 -22.387 26.657 1010.4  -2.75568 -0.53033 -2.12132 -0.0795495 0.137784 0.275568 
 27.5135  1967 1965 1968 1977 1973 1976  27.6 29.4961 -210 -1050 -70 -22.387 26.596 1010.4  -2.75568 -0.53033 -2.12132 -0.0795495 0.137784 0.275568 
 27.6136  1967 1966 1968 1977 1973 1977  27.7 29.5039 -210 -1050 -70 -22.387 26.596 1010.34  -2.44949 0.353553 -2.82843 -0.0265165 0.137784 0.367423 
 27.7136  1967 1965 1968 1977 1973 1978  27.8 29.5078 -210 -1050 -70 -22.387 26.596 1010.28  -3.98042 0.883883 -2.82843 -0.0265165 0.22964 0.367423 
 27.8135  1967 1965 1968 1975 1973 1979  27.9 29.5039 -210 -1050 -70 -22.387 26.535 1010.22  -3.98042 3.35876 -2.47487 0.106066 0.275568 0.321496 
 27.9135  1967 1965 1968 1974 1973 1980  28 29.5156 -280 -1050 -70 -22.387 26.535 1010.22  -4.28661 4.94975 -2.47487 0.185616 0.321496 0.321496 
 27.9137  1967 1965 1968 1974 1973 1980  28 29.5156 -280 -1050 -70 -22.387 26.535 1010.22  -4.28661 4.94975 -2.47487 0.185616 0.321496 0.321496 
 28.0136  1967 1965 1968 1974 1974 1980  28.1 29.5156 -210 -1050 -70 -22.387 26.535 1010.22  -4.89898 5.65685 -2.82843 0.212132 0.367423 0.367423 
 28.1136  1967 1966 1968 1974 1974 1980  28.2 29.4766 -280 -1050 -70 -22.448 26.535 1010.22  -3.98042 5.83363 -3.18198 0.238649 0.321496 0.413351 
 28.2136  1967 1966 1968 1974 1974 1979  28.3 29.4805 -280 -1050 -70 -22.448 26.535 1010.22  -3.36805 5.12652 -2.82843 0.212132 0.275568 0.367423 
 28.3134  1967 1966 1968 1973 1975 1979  28.4 29.4844 -210 -1050 -70 -22.448 26.474 1010.22  -3.67423 6.71751 -2.82843 0.291682 0.321496 0.367423 
 28.3135  1967 1966 1968 1973 1975 1979  28.4 29.4844 -210 -1050 -70 -22.448 26.474 1010.22  -3.67423 6.71751 -2.82843 0.291682 0.321496 0.367423 
 28.4135  1967 1966 1968 1973 1975 1978  28.5 29.4844 -210 -1050 -70 -22.448 26.535 1010.16  -3.67423 6.71751 -2.82843 0.291682 0.321496 0.367423 
 28.4136  1967 1966 1968 1973 1975 1978  28.5 29.4844 -210 -1050 -70 -22.448 26.535 1010.16  -3.06186 6.01041 -2.47487 0.265165 0.275568 0.321496 
 28.4136  1967 1966 1968 1973 1975 1978  28.5 29.4844 -210 -1050 -70 -22.448 26.535 1010.16  -3.06186 6.01041 -2.47487 0.265165 0.275568 0.321496 
 28.5135  1967 1966 1968 1973 1975 1978  28.6 29.4922 -210 -1050 -70 -22.448 26.535 1010.16  -3.06186 6.01041 -2.47487 0.265165 0.275568 0.321496 
 28.5137  1967 1966 1968 1973 1975 1978  28.6 29.4922 -210 -1050 -70 -22.448 26.535 1010.16  -3.06186 6.01041 -2.47487 0.265165 0.275568 0.321496 
 28.6136  1966 1966 1967 1974 1975 1976  28.7 29.4648 -280 -1050 -70 -22.448 26.474 1010.1  -2.75568 4.41942 -1.41421 0.185616 0.22964 0.183712 
 28.6138  1966 1966 1967 1974 1975 1976  28.7 29.4648 -280 -1050 -70 -22.448 26.474 1010.1  -2.75568 4.41942 -1.41421 0.185616 0.22964 0.183712 
 28.7136  1966 1967 1967 1975 1975 1976  28.8 29.4961 -210 -1050 -70 -22.448 26.474 1010.1  -2.1433 3.71231 -2.12132 0.159099 0.183712 0.275568 
 28.7138  1966 1967 1967 1975 1975 1976  28.8 29.4961 -210 -1050 -70 -22.448 26.474 1010.1  -2.1433 3.71231 -2.12132 0.159099 0.183712 0.275568 
 28.8136  1967 1967 1966 1976 1975 1976  28.9 29.5039 -210 -1050 -70 -22.448 26.474 1010.1  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 28.8138  1967 1967 1966 1976 1975 1976  28.9 29.5039 -210 -1050 -70 -22.448 26.474 1010.1  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 28.9135  1967 1967 1966 1976 1976 1975  29 29.5039 -210 -1050 -70 -22.448 26.474 1010.16  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 29.0136  1968 1967 1966 1977 1975 1973  29.1 29.5078 -210 -1050 -70 -22.448 26.474 1010.16  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 29.0137  1968 1967 1966 1977 1975 1973  29.1 29.5078 -210 -1050 -70 -22.448 26.474 1010.16  1.22474 1.06066 -2.12132 0.0795495 -0.0459279 0.275568 
 29.0138  1968 1967 1966 1977 1975 1973  29.1 29.5078 -210 -1050 -70 -22.448 26.474 1010.16  1.22474 1.06066 -2.12132 0.0795495 -0.0459279 0.275568 
 29.1137  1968 1967 1966 1977 1975 1975  29.2 29.4766 -210 -1050 -70 -22.448 26.474 1010.16  0 2.47487 -2.82843 0.132583 0.0459279 0.367423 
 29.1139  1968 1967 1966 1977 1975 1975  29.2 29.4766 -210 -1050 -70 -22.448 26.474 1010.16  0 2.47487 -2.82843 0.132583 0.0459279 0.367423 
 29.2134  1968 1967 1966 1977 1975 1977  29.3 29.5117 -210 -1050 -70 -22.448 26.474 1010.16  -1.22474 3.88909 -3.53553 0.185616 0.137784 0.459279 
 29.3136  1968 1967 1966 1977 1975 1975  29.4 29.4844 -210 -1050 -70 -22.448 26.474 1010.22  0 2.47487 -2.82843 0.132583 0.0459279 0.367423 
 29.3139  1968 1967 1966 1977 1975 1975  29.4 29.4844 -210 -1050 -70 -22.448 26.474 1010.22  0 2.47487 -2.82843 0.132583 0.0459279 0.367423 
 29.4135  1967 1967 1966 1977 1974 1977  29.5 29.4883 -210 -1050 -70 -22.448 26.474 1010.16  -1.53093 3.0052 -2.82843 0.132583 0.137784 0.367423 
 29.5137  1967 1967 1966 1977 1974 1978  29.6 29.4883 -70 -1190 -70 -22.509 26.413 1010.16  -2.1433 3.71231 -3.18198 0.159099 0.183712 0.413351 
 29.5139  1967 1967 1966 1977 1974 1978  29.6 29.4883 -70 -1190 -70 -22.509 26.413 1010.16  -2.1433 3.71231 -3.18198 0.159099 0.183712 0.413351 
 29.6135  1968 1967 1966 1977 1974 1978  29.7 29.4844 -140 -1120 -70 -22.448 26.474 1010.16  -1.22474 3.88909 -3.53553 0.185616 0.137784 0.459279 
 29.7135  1968 1967 1967 1977 1974 1978  29.8 29.5039 -280 -1050 -70 -22.448 26.535 1010.16  -1.53093 3.0052 -3.88909 0.132583 0.137784 0.505207 
 29.8135  1966 1967 1967 1977 1973 1978  29.9 29.5039 -210 -1050 -70 -22.326 26.474 1010.16  -2.75568 1.94454 -2.82843 0.053033 0.183712 0.367423 
 29.9135  1966 1967 1968 1978 1974 1979  30 29.5117 -210 -1050 -70 -22.326 26.535 1010.16  -4.59279 1.59099 -4.24264 9.02056e-17 0.275568 0.551135 
 30.0136  1966 1967 1968 1978 1973 1980  30.1 29.457 -210 -1050 -70 -22.326 26.596 1010.16  -4.59279 1.59099 -4.24264 8.32667e-17 0.275568 0.551135 
 30.1135  1966 1967 1967 1978 1974 1979  30.2 29.4883 -210 -1050 -70 -22.326 26.657 1010.16  -4.28661 2.47487 -3.88909 0.053033 0.275568 0.505207 
 30.2135  1966 1967 1967 1978 1974 1978  30.3 29.5039 -210 -1050 -70 -22.326 26.657 1010.16  -3.67423 1.76777 -3.53553 0.0265165 0.22964 0.459279 
 30.3138  1966 1967 1967 1978 1974 1977  30.4 29.4492 -210 -1050 -70 -22.326 26.718 1010.16  -3.06186 1.06066 -3.18198 8.67362e-17 0.183712 0.413351 
 30.3139  1966 1967 1967 1978 1974 1977  30.4 29.4492 -210 -1050 -70 -22.326 26.718 1010.16  -3.06186 1.06066 -3.18198 8.67362e-17 0.183712 0.413351 
 30.4137  1966 1967 1967 1978 1974 1976  30.5 29.4805 -280 -1050 -70 -22.326 26.718 1010.16  -2.44949 0.353553 -2.82843 -0.0265165 0.137784 0.367423 
 30.4139  1966 1967 1967 1978 1974 1976  30.5 29.4805 -280 -1050 -70 -22.326 26.718 1010.16  -2.44949 0.353553 -2.82843 -0.0265165 0.137784 0.367423 
 30.5137  1966 1966 1968 1977 1975 1974  30.6 29.4883 -280 -1050 -70 -22.326 26.718 1010.16  -2.75568 -0.53033 -2.12132 -0.0795495 0.137784 0.275568 
 30.5139  1966 1966 1968 1977 1975 1974  30.6 29.4883 -280 -1050 -70 -22.326 26.718 1010.16  -2.75568 -0.53033 -2.12132 -0.0795495 0.137784 0.275568 
 30.6137  1966 1966 1968 1975 1975 1973  30.7 29.4766 -280 -1050 -70 -22.265 26.779 1010.22  -1.53093 0.53033 -1.06066 1.38778e-17 0.0918559 0.137784 
 30.6139  1966 1966 1968 1975 1975 1973  30.7 29.4766 -280 -1050 -70 -22.265 26.779 1010.22  -1.53093 0.53033 -1.06066 1.38778e-17 0.0918559 0.137784 
 30.7137  1966 1966 1969 1974 1975 1972  30.8 29.5547 -210 -1050 -70 -22.326 26.779 1010.22  -0.918559 -0.176777 -0.707107 -0.0265165 0.0459279 0.0918559 
 30.7139  1966 1966 1969 1974 1975 1972  30.8 29.5547 -210 -1050 -70 -22.326 26.779 1010.22  -0.918559 -0.176777 -0.707107 -0.0265165 0.0459279 0.0918559 
 30.8137  1966 1966 1969 1973 1976 1970  30.9 29.5117 -210 -1050 -70 -22.265 26.779 1010.22  4.44089e-16 -4.44089e-16 -2.22045e-16 -1.38778e-17 -2.77556e-17 -2.77556e-17 
 30.9135  1966 1966 1969 1972 1975 1969  31 29.4727 -210 -1050 -70 -22.265 26.84 1010.28  1.53093 -0.53033 1.06066 -5.55112e-17 -0.0918559 -0.137784 
 31.0136  1966 1966 1969 1972 1976 1971  31.1 29.4805 -280 -1050 -70 -22.265 26.84 1010.28  -0.306186 1.59099 -2.22045e-16 0.0795495 0.0459279 -2.77556e-17 
 31.1136  1966 1966 1969 1972 1976 1969  31.2 29.4961 -210 -1050 -70 -22.326 26.779 1010.28  0.918559 0.176777 0.707107 0.0265165 -0.0459279 -0.0918559 
 31.2135  1966 1965 1969 1973 1976 1969  31.3 29.5234 -280 -1050 -70 -22.326 26.84 1010.34  0.918559 0.176777 0.707107 0.0265165 -0.0459279 -0.0918559 
 31.2136  1966 1965 1969 1973 1976 1969  31.3 29.5234 -280 -1050 -70 -22.326 26.84 1010.34  -0.306186 -0.883883 0.707107 -0.053033 -1.38778e-17 -0.0918559 
 31.2136  1966 1965 1969 1973 1976 1969  31.3 29.5234 -280 -1050 -70 -22.326 26.84 1010.34  -0.306186 -0.883883 0.707107 -0.053033 -1.38778e-17 -0.0918559 
 31.3136  1966 1966 1969 1974 1975 1970  31.4 29.4961 -210 -1050 -70 -22.265 26.84 1010.4  0.306186 -1.59099 0 -0.0795495 -0.0459279 -2.77556e-17 
 31.4136  1967 1966 1969 1974 1975 1972  31.5 29.4766 -210 -1050 -70 -22.326 26.779 1010.4  3.88578e-16 -2.22045e-16 -1.06066 0 -2.03725e-17 0.137784 
 31.5136  1967 1966 1969 1975 1975 1972  31.6 29.5 -210 -1050 -70 -22.265 26.84 1010.47  -0.306186 -0.883883 -1.41421 -0.053033 -1.38778e-17 0.183712 
 31.6134  1967 1966 1968 1976 1974 1973  31.7 29.5234 -280 -1050 -70 -22.265 26.84 1010.47  -0.306186 -0.883883 -1.41421 -0.053033 -1.38778e-17 0.183712 
 31.6135  1967 1966 1968 1976 1974 1973  31.7 29.5234 -280 -1050 -70 -22.265 26.84 1010.47  -0.306186 -0.883883 -1.41421 -0.053033 0 0.183712 
 31.6135  1967 1966 1968 1976 1974 1973  31.7 29.5234 -280 -1050 -70 -22.265 26.84 1010.47  -0.306186 -0.883883 -1.41421 -0.053033 0 0.183712 
 31.7134  1967 1966 1967 1976 1974 1974  31.8 29.5312 -210 -1050 -70 -22.265 26.84 1010.47  -0.612372 0.707107 -1.41421 0.0265165 0.0459279 0.183712 
 31.8134  1967 1966 1967 1977 1974 1976  31.9 29.4844 -210 -1050 -70 -22.204 26.84 1010.47  -2.1433 1.23744 -2.47487 0.0265165 0.137784 0.321496 
 31.9135  1966 1966 1967 1978 1974 1977  32 29.4805 -280 -1050 -70 -22.204 26.84 1010.47  -3.98042 0.883883 -2.82843 -0.0265165 0.22964 0.367423 
 32.0135  1966 1966 1967 1978 1974 1975  32.1 29.5 -280 -980 -70 -22.143 26.84 1010.53  -2.75568 -0.53033 -2.12132 -0.0795495 0.137784 0.275568 
 32.1135  1966 1966 1967 1977 1974 1975  32.2 29.4727 -280 -1050 -70 -22.204 26.779 1010.47  -2.44949 0.353553 -1.76777 -0.0265165 0.137784 0.22964 
 32.2136  1965 1966 1967 1977 1974 1976  32.3 29.5039 -280 -1050 -70 -22.204 26.779 1010.47  -3.98042 0.883883 -1.76777 -0.0265165 0.22964 0.22964 
 32.2136  1965 1966 1967 1977 1974 1976  32.3 29.5039 -280 -1050 -70 -22.204 26.779 1010.47  -3.98042 0.883883 -1.76777 -0.0265165 0.22964 0.22964 
 32.3136  1965 1967 1967 1977 1974 1975  32.4 29.4727 -280 -1050 -70 -22.265 26.779 1010.47  -2.44949 0.353553 -1.76777 -0.0265165 0.137784 0.22964 
 32.4137  1965 1967 1967 1978 1975 1973  32.5 29.4922 -210 -1050 -70 -22.265 26.718 1010.47  -2.1433 -1.23744 -1.76777 -0.106066 0.0918559 0.22964 
 32.4139  1965 1967 1967 1978 1975 1973  32.5 29.4922 -210 -1050 -70 -22.265 26.718 1010.47  -2.1433 -1.23744 -1.76777 -0.106066 0.0918559 0.22964 
 32.5135  1965 1967 1967 1976 1975 1974  32.6 29.4883 -280 -1050 -70 -22.265 26.779 1010.47  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 32.6136  1965 1967 1967 1976 1975 1973  32.7 29.4688 -210 -1050 -70 -22.265 26.718 1010.47  -1.53093 0.53033 -1.06066 2.08167e-17 0.0918559 0.137784 
 32.7136  1965 1967 1967 1977 1974 1974  32.8 29.4883 -210 -1050 -70 -22.204 26.718 1010.4  -1.83712 -0.353553 -1.41421 -0.053033 0.0918559 0.183712 
 32.8137  1965 1967 1967 1976 1974 1973  32.9 29.4883 -280 -1050 -70 -22.265 26.718 1010.4  -0.918559 -0.176777 -0.707107 -0.0265165 0.0459279 0.0918559 
